Trait	PC	Delta	Var.Delta	z	P	First_Author	Trait_ID_2.0	Trait_long	Trait_class	Population	FDR.PC	stars	Label	Label2
HDL_SinnottArmstrong_33462484_1	PC12	0.00121502944379421	7.12961246264434e-07	1.43897695995872	0.150157050737272	SinnottArmstrong	HDL	HDL cholesterol levels	BMK	Trans-ethnic	0.698735504655935	""	HDL cholesterol / SinnottArmstrong	HDL cholesterol (Trans-ethnic) / SinnottArmstrong
HDL_SinnottArmstrong_33462484_1	PC13	-0.00801172710994478	6.83936180861717e-07	-9.68764818743558	3.40273667278646e-22	SinnottArmstrong	HDL	HDL cholesterol levels	BMK	Trans-ethnic	4.3214755744388e-20	●	HDL cholesterol / SinnottArmstrong	HDL cholesterol (Trans-ethnic) / SinnottArmstrong
HDL_SinnottArmstrong_33462484_1	PC14	-0.00846954475498498	7.67141904873951e-07	-9.66990514497636	4.04753052856955e-22	SinnottArmstrong	HDL	HDL cholesterol levels	BMK	Trans-ethnic	2.57018188564166e-20	●	HDL cholesterol / SinnottArmstrong	HDL cholesterol (Trans-ethnic) / SinnottArmstrong
HEMAT_Chen_32888493_1	PC1	-1.71521533847037e-05	3.38225918339493e-05	-0.00294927459226945	0.99764682274867	Chen	HEMAT	Hematocrit	BC	African	0.99764682274867	""	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC2	-0.0123704558677638	5.51928236463431e-05	-1.66511563122154	0.0958896887574714	Chen	HEMAT	Hematocrit	BC	African	0.133346598428359	""	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC3	0.0136021460435926	4.59904863160216e-05	2.00573444351068	0.0448845882907624	Chen	HEMAT	Hematocrit	BC	African	0.0817535011160341	""	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC4	-0.00408451922119592	4.12506699978088e-05	-0.635953615545345	0.524806655203449	Chen	HEMAT	Hematocrit	BC	African	0.631186382609554	""	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC5	-0.00535228988184005	4.54114614947902e-05	-0.794249385215931	0.427050263538464	Chen	HEMAT	Hematocrit	BC	African	0.487275300704145	""	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC6	-0.00546092976782939	4.20790891314986e-05	-0.841847499074354	0.399873320614622	Chen	HEMAT	Hematocrit	BC	African	0.519543438462794	""	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC7	0.0145434211052661	3.67362871500667e-05	2.39949002459802	0.0164179271512975	Chen	HEMAT	Hematocrit	BC	African	0.0256350090607979	○	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC8	0.0239091856650012	6.6602421092783e-05	2.92967723345742	0.00339314250276245	Chen	HEMAT	Hematocrit	BC	African	0.00495065053681735	●	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC9	0.00124187986716045	3.97987126689296e-05	0.196854376364517	0.843941497375761	Chen	HEMAT	Hematocrit	BC	African	0.883656391369915	""	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC10	0.0455153686414013	3.74506373813581e-05	7.43752533006892	1.02588917029271e-13	Chen	HEMAT	Hematocrit	BC	African	2.22693015014759e-13	●	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC11	0.00792732840464556	8.17865253924344e-05	0.876568724099473	0.380720933133636	Chen	HEMAT	Hematocrit	BC	African	0.509536286449528	""	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC12	0.00739563785825194	4.75236298401318e-05	1.07280511294314	0.283358566278924	Chen	HEMAT	Hematocrit	BC	African	0.394045506231629	""	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC13	-0.0061311409949983	3.27167519502419e-05	-1.07190479298287	0.283762797195922	Chen	HEMAT	Hematocrit	BC	African	0.350762346533848	""	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_1	PC14	-0.00324387413391888	3.42354404384525e-05	-0.554403591487481	0.579302668718112	Chen	HEMAT	Hematocrit	BC	African	0.665263709882735	""	Hematocrit / Chen	Hematocrit (African) / Chen
HEMAT_Chen_32888493_2	PC1	0.00166053319856074	3.95254244549145e-07	2.64124867098701	0.00826010671836343	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	0.0186113796945404	○	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC2	0.00195187850946025	4.22277918263954e-07	3.00367954123861	0.00266736114643462	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	0.00489474519655013	●	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC3	-0.00225371115539234	4.55156699575046e-07	-3.34054852373652	0.000836130681619919	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	0.00206710085178258	●	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC4	-0.00811512724574962	4.41734279094957e-07	-12.2099752276035	2.74972882454535e-34	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	1.32284251559209e-33	●	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC5	-0.00281781179215622	3.89262185808146e-07	-4.51638414128003	6.29045082441964e-06	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	1.47328979835092e-05	●	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC6	0.000330564844318999	3.6389604144958e-07	0.547984152089231	0.583702784710867	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	0.683546682095621	""	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC7	0.0290036671830086	3.95175194597163e-07	46.137926733022	0	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	0	●	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC8	0.02523273035998	4.03082054469696e-07	39.7436285384382	0	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	0	●	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC9	0.0093333345219262	3.34473732110231e-07	16.1382271453676	1.37432415262278e-58	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	6.27255638889371e-58	●	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC10	0.0722361496161492	4.25799101333274e-07	110.701171944764	0	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	0	●	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC11	0.00112832535699868	4.13527489011602e-07	1.75461628585116	0.0793249638718362	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	0.137085859895018	""	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC12	0.00321479989486824	3.65554761147671e-07	5.31713544160533	1.05413603219685e-07	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	2.80054050344835e-07	●	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC13	-0.000740773962969739	3.55900738670488e-07	-1.24171310446984	0.214342433215118	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	0.276470674726746	""	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_2	PC14	0.010984017646329	4.00616792325416e-07	17.3538822880048	1.84353513908862e-67	Chen	HEMAT	Hematocrit	BC	European (Inc. UKBB)	6.69692356648519e-67	●	Hematocrit / Chen	Hematocrit (European (Inc. UKBB)) / Chen
HEMAT_Chen_32888493_4	PC1	-0.0061951836959608	2.63568215179143e-05	-1.20672322259615	0.22753875263385	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	0.361624089007369	""	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC2	0.00610098242943053	3.2491947590488e-05	1.07031571545152	0.284477222916811	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	0.344469018225798	""	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC3	0.00267788621718749	3.26493277484048e-05	0.468656881349851	0.639314912212225	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	0.758653695825174	""	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC4	-0.0161607291283915	3.00558048005375e-05	-2.94779155492846	0.0032005279085525	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	0.00647379508775392	●	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC5	-0.00258207475560899	2.79218051270531e-05	-0.488649057944794	0.625090175040017	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	0.665552718149392	""	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC6	-0.00433724485661923	2.62678236071277e-05	-0.846256261448815	0.39740980205818	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	0.519543438462794	""	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC7	0.0178874048983293	2.67613435326384e-05	3.45774833791356	0.000544709955077867	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	0.000923413066703432	●	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC8	0.0261851657757688	2.95091175191166e-05	4.82033494656216	1.43317389777307e-06	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	2.4529322481116e-06	●	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC9	-0.000692243494904613	2.3671742076489e-05	-0.142279972715819	0.886858865039349	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	0.923163029105287	""	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC10	0.0526487286663026	3.08717850893107e-05	9.47560650467451	2.65215461339384e-21	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	6.74405030263005e-21	●	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC11	0.00596628144123343	3.50480759572056e-05	1.00779371440802	0.313553504052286	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	0.429327105548515	""	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC12	0.0146006019598659	2.50386050139392e-05	2.9178683740446	0.00352433085953639	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	0.00712876014769861	●	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC13	-0.00271889178669962	2.47505513588139e-05	-0.546511724925386	0.584714230318296	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	0.64246378392998	""	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_4	PC14	0.00843584793171306	2.77015427120248e-05	1.60279051778759	0.108980911004007	Chen	HEMAT	Hematocrit	BC	Latin American (Hispanic American / Latinos)	0.152744898887506	""	Hematocrit / Chen	Hematocrit (Latin American (Hispanic American / Latinos)) / Chen
HEMAT_Chen_32888493_5	PC1	0.0010012625604532	2.97890542940123e-07	1.83450803887143	0.0665786156022154	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.123447849762441	""	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC2	0.00196850960480507	3.32406734480696e-07	3.41430749331926	0.000639443635465038	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.00123718442513888	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC3	-0.00200439760529449	3.5593903008612e-07	-3.35966572587264	0.000780368310623508	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.00195641632804203	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC4	-0.00730156789053296	3.25687583124477e-07	-12.7942704569154	1.76502171954132e-37	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	9.24040782583397e-37	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC5	-0.00290936320260791	3.08260436298004e-07	-5.24009363250112	1.60495142170163e-07	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	3.91344319264233e-07	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC6	2.11101421489814e-05	2.79618905770404e-07	0.0399215956731489	0.968155633968118	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.973625439809746	""	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC7	0.0259031677153648	2.99035127463485e-07	47.3687335597026	0	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC8	0.0234433095047451	3.29154566232388e-07	40.8619397523785	0	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC9	0.00813189518782067	2.54858760247408e-07	16.1080136622514	2.24107909062063e-58	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	9.9728019532618e-58	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC10	0.066028673237199	3.43201164370654e-07	112.708895645794	0	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC11	0.00141945297718823	3.43452120957105e-07	2.42207679406574	0.0154320889984248	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.0305212426857735	○	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC12	0.0036574032184905	2.69241361524211e-07	7.04858520060649	1.80746067088314e-12	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	5.84959998940362e-12	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC13	-0.000569172513978853	2.74872230759564e-07	-1.0856216253856	0.277646428186415	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.348035663501281	""	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_5	PC14	0.00953552197599889	3.18491786165199e-07	16.8964455516748	4.77857596080493e-64	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	1.66781670788878e-63	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC1	0.000911015357004708	7.91442011411434e-07	1.02403817756109	0.305817242888819	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.4628335309014	""	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC2	-0.000418810766988204	7.01785208969744e-07	-0.499937521572008	0.617119071115439	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.678069102830544	""	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC3	-0.000206877663525126	5.65177406506646e-07	-0.27518275009301	0.783175838990993	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.84198116889038	""	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC4	-0.00394419992537291	9.33086189552576e-07	-4.08317543339794	4.4424460113569e-05	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.000104046761844938	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC5	-0.00182985619648005	6.82611379264392e-07	-2.21477799104075	0.0267753065978057	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.0421770316319417	○	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC6	-0.000982320208888937	5.84186368356221e-07	-1.2852196866411	0.198715526064694	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.304925548616513	""	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC7	0.014164661565021	9.88091809030293e-07	14.2497600984167	4.49823849306432e-46	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	1.38049388235422e-45	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC8	0.0130063933876062	1.46265236806626e-06	10.7544034786357	5.64983820648439e-27	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	1.4366731439346e-26	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC9	0.00465906681324912	6.26178084373242e-07	5.88775875146956	3.91467985687993e-09	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	9.54538376061134e-09	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC10	0.0360158899064294	1.81482707387981e-06	26.7347745025512	1.85637382517109e-157	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	9.44098688229869e-157	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC11	0.00117895174928999	1.27425003116921e-06	1.04440442869465	0.296298315501714	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.418190768366919	""	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC12	0.00241187450557795	8.69500872735603e-07	2.58654295846686	0.00969440852084131	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.018357496986274	○	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC13	-0.00150072222692793	4.91413509570874e-07	-2.1408033172425	0.032289902351852	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.0478966884885805	○	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Chen_32888493_6	PC14	0.00391677151924226	9.37864673379464e-07	4.04443769445376	5.24488538045233e-05	Chen	HEMAT	Hematocrit	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	9.82725892337384e-05	●	Hematocrit / Chen	Hematocrit (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
HEMAT_Ferreira_19853236_1	PC1	0.00325794078091354	2.37854552230206e-05	0.668016903656183	0.504122802478362	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	0.671814342728831	""	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC2	0.00968051099332068	3.94424557909539e-05	1.54140338638124	0.123218640375247	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	0.168714753744569	""	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC3	-0.00609696574521511	4.37135473305673e-05	-0.922158831149913	0.356445733669346	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	0.473487616366743	""	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC4	-0.0022058905837229	4.6334786623289e-05	-0.324063697668745	0.745889810160022	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	0.809563330539536	""	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC5	-0.0034052912933011	3.48301397863765e-05	-0.577001124129739	0.563938696137554	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	0.613315821128026	""	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC6	0.00282667175693059	2.79796249909491e-05	0.534385216294534	0.593075045126079	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	0.689982732238184	""	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC7	0.0324246970803164	3.93887247045457e-05	5.16642307734911	2.38616338970258e-07	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	4.42434461840687e-07	●	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC8	0.00872054993852584	3.84972445576895e-05	1.4054941763388	0.159874379843989	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	0.192281348731284	""	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC9	0.000630949548016606	2.95227074622806e-05	0.116122544068927	0.907555422095117	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	0.934872529492287	""	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC10	0.0549140283961937	3.5144785983541e-05	9.26302534734424	1.98720178047245e-20	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	4.78002590437968e-20	●	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC11	0.0060888983759071	4.59300341302727e-05	0.898442611714679	0.368949627572586	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	0.501320867999392	""	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC12	0.0034930152392161	3.66656783277273e-05	0.576860256011152	0.564033860759998	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	0.65193524165766	""	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC13	0.00213999680028882	3.20890773953352e-05	0.377776125935901	0.705596910480945	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	0.747596726581001	""	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Ferreira_19853236_1	PC14	-0.000767175588560377	3.82661720007222e-05	-0.124018725962258	0.901300448351708	Ferreira	HEMAT	Hematocrit	BC	European (Dutch + Australian)	0.933004732376756	""	Hematocrit / Ferreira	Hematocrit (European (Dutch + Australian)) / Ferreira
HEMAT_Sakaue_doi1011012020102320213652_1	PC1	-0.00767764341702946	8.6347644137031e-06	-2.61277908682698	0.00898093326665797	Sakaue	HEMAT	Hematocrit	BC	East Asian (Japanese)	0.019982576518314	○	Hematocrit / Sakaue	Hematocrit (East Asian (Japanese)) / Sakaue
HEMAT_Sakaue_doi1011012020102320213652_1	PC2	0.015019618970836	5.70496632654482e-05	1.98853103139357	0.0467529905472122	Sakaue	HEMAT	Hematocrit	BC	East Asian (Japanese)	0.0699330446840653	""	Hematocrit / Sakaue	Hematocrit (East Asian (Japanese)) / Sakaue
HEMAT_Sakaue_doi1011012020102320213652_1	PC3	-0.00420187194193021	1.32535794668568e-05	-1.15418710877047	0.248423466542602	Sakaue	HEMAT	Hematocrit	BC	East Asian (Japanese)	0.3566078793918	""	Hematocrit / Sakaue	Hematocrit (East Asian (Japanese)) / Sakaue
HEMAT_Sakaue_doi1011012020102320213652_1	PC4	-0.00482198093488167	9.48044807115852e-06	-1.56606959205612	0.117332325930895	Sakaue	HEMAT	Hematocrit	BC	East Asian (Japanese)	0.178188614416024	""	Hematocrit / Sakaue	Hematocrit (East Asian (Japanese)) / Sakaue
HEMAT_Sakaue_doi1011012020102320213652_1	PC5	-0.0107444349134553	3.76173412256905e-05	-1.75182020515173	0.0798047287660112	Sakaue	HEMAT	Hematocrit	BC	East Asian (Japanese)	0.116436407543852	""	Hematocrit / Sakaue	Hematocrit (East Asian (Japanese)) / Sakaue
HEMAT_Sakaue_doi1011012020102320213652_1	PC6	-0.00709665164947722	5.02873846078988e-05	-1.00074623112373	0.316949510435597	Sakaue	HEMAT	Hematocrit	BC	East Asian (Japanese)	0.45133610286029	""	Hematocrit / Sakaue	Hematocrit (East Asian (Japanese)) / Sakaue
HEMAT_Sakaue_doi1011012020102320213652_1	PC7	0.00966686821479695	4.35975943544334e-06	4.62971796088326	3.66164122685279e-06	Sakaue	HEMAT	Hematocrit	BC	East Asian (Japanese)	6.71416977495806e-06	●	Hematocrit / Sakaue	Hematocrit (East Asian (Japanese)) / Sakaue
