Trait	nSNP	overall_p	mscomp
CD2_UVEAMELANOMA_FinnGen_FinnGenR7_1	1655	0.988592924379282	PC2 (3e-01)
CD244_Hoglund_31727947_1	1660	0.092470211176177	PC2 (4e-02)
CD3TC_Ferreira_20045101_1	1645	2.91234004582893e-07	PC8 (1e-07)
CD40_Folkersen_33067605_1	1661	0.0193823400751721	PC3 (7e-04)
CD40_Hoglund_31727947_1	1660	0.0824582496187129	PC14 (1e-02)
CD40_Hoglund_31727947_2	1660	0.055813721101557	PC3 (3e-02)
CD40L_Enroth_25147954_1	849	0.156020024684843	PC7 (3e-03)
CD40L_Folkersen_33067605_1	1661	2.57446356170337e-05	PC8 (7e-05)
CD4CD8_Ferreira_20045101_1	1645	0.884098873675935	PC14 (2e-01)
CD4TC_Ferreira_20045101_1	1645	1.13022465547631e-05	PC8 (3e-06)
CD5_Hoglund_31727947_1	1660	0.479304409087502	PC6 (2e-02)
CD6_Hoglund_31727947_1	1660	0.225110078301537	PC1 (6e-02)
CD8TC_Ferreira_20045101_1	1645	0.000944278056701743	PC8 (2e-05)
CDCP1_Hoglund_31727947_1	1660	0.130289243701421	PC4 (7e-03)
CDP_Lee_28067912_1	1646	0.871371734479474	PC1 (9e-02)
CEAN_Sakaue_doi1011012020102320213652_1	1560	0.343345728011694	PC3 (2e-02)
CEANUN_Sakaue_doi1011012020102320213652_1	1560	0.66229337165967	PC6 (7e-02)
CEI_Tian_28928442_1	1661	0.161850266662656	PC2 (9e-02)
CEL_Dubois_20190752_1	1661	0.00140583155570731	PC5 (3e-05)
CEL_Trynka_22057235_1	233	1.09560407109903e-30	PC9 (8e-14)
CERC_Leo_28806749_1	953	0.954612376205774	PC10 (2e-01)
CERC_Sakaue_doi1011012020102320213652_1	1560	0.679494119486749	PC3 (7e-02)
CFRAC_Sakaue_doi1011012020102320213652_1	1560	0.229124083060847	PC14 (1e-02)
CHARCOT_FinnGen_FinnGenR5_1	1647	0.424138167700877	PC9 (3e-02)
CHARCOT_FinnGen_FinnGenR7_1	1655	0.084190355941937	PC9 (1e-02)
CHBRON_Sakaue_doi1011012020102320213652_1	1560	0.457338193821178	PC4 (3e-02)
CHF_Sakaue_doi1011012020102320213652_1	1560	0.333531114022929	PC11 (3e-02)
CHGAS_Sakaue_doi1011012020102320213652_1	1560	0.80804718336098	PC14 (5e-02)
CHGLOM_Sakaue_doi1011012020102320213652_1	1560	0.0680045492109183	PC2 (3e-02)
CHHEPB_Sakaue_doi1011012020102320213652_1	1560	0.974474090038886	PC6 (3e-01)
CHHEPC_Sakaue_doi1011012020102320213652_1	1560	0.841234905895241	PC6 (2e-01)
CHI3L1_Folkersen_33067605_1	1661	0.010929092887447	PC12 (1e-02)
CHILDHOOD_ALLERGY_FinnGen_FinnGenR5_1	1647	0.000456414900319944	PC5 (2e-05)
CHILDHOOD_ALLERGY_FinnGen_FinnGenR7_1	1655	1.88077798497553e-06	PC5 (2e-07)
CHIRBIL_PRIM_FinnGen_FinnGenR5_1	1647	0.104089081283509	PC8 (8e-03)
CHIRBIL_PRIM_FinnGen_FinnGenR7_1	1655	0.0231214101556502	PC8 (6e-04)
CHIRHEP_NAS_FinnGen_FinnGenR5_1	1647	0.150881236164757	PC14 (2e-02)
CHIRHEP_NAS_FinnGen_FinnGenR7_1	1655	0.225345503421576	PC14 (7e-03)
CHLAMAAB_ButlerLaporte_33204752_1	1659	0.892314989495569	PC12 (2e-01)
CHLAMDAB_ButlerLaporte_33204752_1	1659	0.337123385717922	PC9 (7e-02)
CHLAMIGG_ButlerLaporte_33204752_1	1659	0.564695088018284	PC9 (7e-02)
CHLAMPGP3AB_ButlerLaporte_33204752_1	1659	0.834714841235194	PC2 (5e-02)
CHLAMPORBAB_ButlerLaporte_33204752_1	1659	0.248075776288202	PC13 (1e-02)
CHLAMTARPDF1AB_ButlerLaporte_33204752_1	1659	0.877273257098106	PC5 (4e-02)
CHLAMTARPDF2AB_ButlerLaporte_33204752_1	1659	0.63065035434919	PC14 (1e-02)
CHOL_SinnottArmstrong_33462484_1	1640	1.5139062642352e-56	PC1 (3e-21)
CHOLECYS_Sakaue_doi1011012020102320213652_1	1560	0.337332523221088	PC11 (2e-02)
CHOLELITH_BROAD_FinnGen_FinnGenR5_1	1647	0.0448212556434179	PC10 (3e-03)
CHOLELITH_BROAD_FinnGen_FinnGenR7_1	1655	0.00559116707055074	PC10 (4e-05)
CHOLELITH_Sakaue_doi1011012020102320213652_1	1560	0.839227858339905	PC1 (1e-01)
CHONDRO_OTH_FinnGen_FinnGenR5_1	1647	0.15583445452782	PC12 (8e-03)
CHONDRO_OTH_FinnGen_FinnGenR7_1	1655	0.101580326049168	PC12 (5e-03)
CHPAN_Sakaue_doi1011012020102320213652_1	1560	0.313967317782979	PC4 (2e-03)
CHRONHEP_NAS_FinnGen_FinnGenR5_1	1647	0.0498140055569233	PC12 (1e-02)
CHRONHEP_NAS_FinnGen_FinnGenR7_1	1655	0.0169255988449644	PC8 (4e-03)
CHRONLARGE_FinnGen_FinnGenR5_1	1647	0.474682084732807	PC2 (1e-02)
CHRONLARGE_FinnGen_FinnGenR7_1	1655	0.184332935763901	PC2 (7e-03)
CHRONMYELOPRO_FinnGen_FinnGenR5_1	1647	0.398965488646038	PC5 (6e-02)
CHRONMYELOPRO_FinnGen_FinnGenR7_1	1655	0.711950112786951	PC8 (7e-02)
CHRONNAS_FinnGen_FinnGenR5_1	1647	0.39303561086578	PC8 (2e-02)
CHRONNAS_FinnGen_FinnGenR7_1	1655	0.234709263314745	PC2 (4e-02)
CHRONOTH_FinnGen_FinnGenR5_1	1647	0.181739194547671	PC2 (3e-03)
CHRONOTH_FinnGen_FinnGenR7_1	1655	0.033981643389718	PC2 (6e-05)
CHRONSMALL_FinnGen_FinnGenR5_1	1647	0.0522608973994159	PC2 (1e-03)
CHRONSMALL_FinnGen_FinnGenR7_1	1655	0.020851443791894	PC2 (3e-04)
CHRYSTAL_NOS_FinnGen_FinnGenR7_1	1655	0.454389275012387	PC5 (4e-02)
CHSIN_Sakaue_doi1011012020102320213652_1	1560	0.891897014382923	PC14 (1e-01)
CIRR_Sakaue_doi1011012020102320213652_1	1560	0.179762114400328	PC13 (1e-03)
CIRRHOSIS_BROAD_FinnGen_FinnGenR5_1	1647	0.0825836260926545	PC10 (1e-02)
CIRRHOSIS_BROAD_FinnGen_FinnGenR7_1	1655	0.109610358272595	PC10 (1e-02)
CLY_Tian_28928442_1	1661	0.270468712400686	PC12 (1e-02)
CML_FinnGen_FinnGenR5_1	1647	0.338279854445406	PC11 (1e-02)
CML_FinnGen_FinnGenR7_1	1655	0.605871877282635	PC10 (1e-02)
CMV_NOS_FinnGen_FinnGenR5_1	1647	0.200880076460798	PC5 (6e-03)
CMV_NOS_FinnGen_FinnGenR7_1	1655	0.447336624611447	PC5 (3e-02)
CMV_Scepanovic_30053915_1	1655	0.619180430423539	PC14 (6e-02)
CMVIGG_Scepanovic_30053915_1	1655	0.951746004321649	PC13 (1e-01)
CMVPP150_ButlerLaporte_33204752_1	1659	0.616817172747413	PC2 (7e-02)
CMVPP28AB_ButlerLaporte_33204752_1	1659	0.225686665278253	PC14 (3e-02)
CMVPP52AB_ButlerLaporte_33204752_1	1659	0.649955755587582	PC4 (1e-01)
CONDER_Sakaue_doi1011012020102320213652_1	1560	0.997400733045118	PC12 (3e-01)
CONGEN_HEART_ARTER_FinnGen_FinnGenR5_1	1647	0.633356626592621	PC14 (6e-02)
CONGEN_HEART_ARTER_FinnGen_FinnGenR7_1	1655	0.643641476611603	PC10 (4e-02)
CONSTIP_Sakaue_doi1011012020102320213652_1	1560	0.880257417547586	PC14 (2e-01)
COPD_ASTHMA_INFECTIONS_FinnGen_FinnGenR5_1	1647	8.67868200693421e-07	PC8 (4e-08)
COPD_ASTHMA_INFECTIONS_FinnGen_FinnGenR7_1	1655	5.39079498160547e-12	PC8 (5e-11)
COPD_ASTHMA_PNEUMONIA_SEPSIS_FinnGen_FinnGenR5_1	1647	0.00478265588779501	PC8 (3e-05)
COPD_ASTHMA_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	1655	0.000133770383858037	PC8 (1e-06)
COPD_EARLY_EXMORE_FinnGen_FinnGenR7_1	1655	0.00035573579588633	PC5 (2e-04)
COPD_EARLY_FinnGen_FinnGenR5_1	1647	0.189213794552895	PC5 (7e-03)
COPD_EARLY_FinnGen_FinnGenR7_1	1655	0.00494439483353951	PC5 (2e-03)
COPD_HOSPITAL_FinnGen_FinnGenR5_1	1647	0.00464736961686883	PC5 (2e-04)
COPD_HOSPITAL_FinnGen_FinnGenR7_1	1655	7.0462128671433e-06	PC5 (8e-08)
COPD_INSUFFICIENCY_FinnGen_FinnGenR5_1	1647	0.398890453279578	PC10 (2e-02)
COPD_INSUFFICIENCY_FinnGen_FinnGenR7_1	1655	0.665251064461447	PC11 (1e-01)
COPD_Kubo_BBJ_1	1555	0.971087240840745	PC10 (1e-01)
COPD_LATER_EXMORE_FinnGen_FinnGenR7_1	1655	0.00732767146749795	PC5 (4e-06)
COPD_LATER_FinnGen_FinnGenR5_1	1647	0.16627567025419	PC5 (7e-03)
COPD_LATER_FinnGen_FinnGenR7_1	1655	0.0429015846135715	PC5 (6e-05)
COPD_MODE_FinnGen_FinnGenR5_1	1647	0.015292068426366	PC2 (9e-04)
COPD_MODE_FinnGen_FinnGenR7_1	1655	1.41961781799956e-07	PC5 (3e-09)
COPD_OPPORTUNIST_INFECTIONS_FinnGen_FinnGenR5_1	1647	0.27693361363473	PC8 (1e-02)
COPD_OPPORTUNIST_INFECTIONS_FinnGen_FinnGenR7_1	1655	0.416697003304561	PC1 (2e-02)
COPD_Sakaue_doi1011012020102320213652_1	1560	0.919404963297953	PC2 (7e-02)
CORV_Astle_27863252_1	1661	0	PC1 (0e+00)
CORV_Chen_32888493_1	1661	4.66157457576685e-28	PC1 (3e-18)
CORV_Chen_32888493_2	1661	0	PC1 (0e+00)
CORV_Chen_32888493_3	1649	9.3048781386141e-07	PC1 (2e-04)
CORV_Chen_32888493_4	1660	5.92174529296073e-71	PC1 (2e-30)
CORV_Chen_32888493_5	1661	0	PC1 (0e+00)
CORV_Chen_32888493_6	1661	0	PC1 (0e+00)
CORV_Ferreira_19853236_1	1332	6.0203040196449e-49	PC7 (4e-24)
CORV_Kanai_29403010_1	1515	0	PC1 (8e-192)
CORV_Sakaue_doi1011012020102320213652_1	1562	0	PC7 (1e-133)
CORV_Vuckovic_32888494_1	1661	0	PC1 (0e+00)
COVID19_ANA2_04_PanUKBB_PanUKBBR1_1	1661	0.423171058189583	PC1 (2e-02)
COVID19_ANA2_04_PanUKBB_PanUKBBR2_1	1661	0.423171058189583	PC1 (2e-02)
COVID19_ANA5_04_PanUKBB_PanUKBBR1_1	1661	0.453383339312288	PC14 (2e-02)
COVID19_ANA5_04_PanUKBB_PanUKBBR2_1	1661	0.453383339312288	PC14 (2e-02)
COVID19_ANA5_england_controls_04_PanUKBB_PanUKBBR1_1	1661	0.461044380761572	PC14 (2e-02)
COVID19_ANA5_england_controls_04_PanUKBB_PanUKBBR2_1	1661	0.461044380761572	PC14 (2e-02)
COVID19_ANA5_strict_04_PanUKBB_PanUKBBR1_1	1661	0.545607251918368	PC4 (4e-02)
COVID19_ANA5_strict_04_PanUKBB_PanUKBBR2_1	1661	0.545607251918368	PC4 (4e-02)
COVID19_ANA6_04_PanUKBB_PanUKBBR1_1	1661	0.33896860843091	PC1 (6e-02)
COVID19_ANA6_04_PanUKBB_PanUKBBR2_1	1661	0.33896860843091	PC1 (6e-02)
COVID19hosp_COVID19HGI_20200508_1	1661	0.678306243445836	PC12 (2e-01)
COVID19hosp_COVID19HGI_20200626_1	1660	0.483996305688218	PC13 (2e-02)
COVID19hosp_COVID19HGI_20200930_1	1337	0.726861636464877	PC2 (7e-02)
COVID19hosp_COVID19HGI_20210107_1	1331	0.264681498553261	PC5 (4e-02)
COVID19hosp_COVID19HGI_20210107_2	1303	0.748143975984978	PC5 (1e-01)
COVID19hosp_COVID19HGI_20210107_3	1332	0.376078373833275	PC6 (4e-02)
COVID19hpop_COVID19HGI_20200626_1	1661	0.437592624395173	PC14 (8e-03)
COVID19hpop_COVID19HGI_20200930_1	1336	0.619543632885716	PC7 (8e-02)
COVID19hpop_COVID19HGI_20210107_1	1321	0.535659173946717	PC5 (7e-02)
COVID19hpop_COVID19HGI_20210107_2	1313	0.117457254212944	PC3 (5e-02)
COVID19hpop_COVID19HGI_20210107_3	1331	0.729974527967824	PC3 (5e-02)
COVID19hpop_COVID19HGI_20210107_4	1331	0.145052017955583	PC3 (3e-02)
COVID19lsrneg_COVID19HGI_20200626_1	1661	0.946003449137665	PC6 (2e-01)
COVID19lsrneg_COVID19HGI_20200930_1	1337	0.369710577756667	PC6 (6e-02)
COVID19pop_COVID19HGI_20200626_1	1661	0.321993519247494	PC14 (2e-02)
COVID19pop_COVID19HGI_20200930_1	1337	0.667643961673604	PC14 (7e-02)
COVID19pop_COVID19HGI_20210107_1	1333	0.665401938580644	PC14 (1e-01)
COVID19pop_COVID19HGI_20210107_2	1326	0.469054608277484	PC10 (8e-02)
COVID19pop_COVID19HGI_20210107_3	1335	0.534879207593427	PC4 (7e-02)
COVID19pop_COVID19HGI_20210107_4	1335	0.28150700892963	PC10 (3e-02)
COVID19pos_Rivas_20200422_1	348	0.238808062447758	PC6 (4e-03)
COVID19pos_Rivas_20200422_2	348	0.24338561733753	PC6 (1e-02)
COVID19pos_Rivas_20200422_3	307	0.878780221904164	PC1 (2e-01)
COVID19pos_Rivas_20200422_4	326	0.70976337028048	PC4 (8e-02)
COVID19pred_COVID19HGI_20200508_1	1659	0.927031445625246	PC8 (1e-01)
COVID19pred2_COVID19HGI_20200930_1	1337	0.104347032326399	PC4 (1e-02)
COVID19sev_Rivas_20200422_1	348	0.200227541929802	PC6 (9e-03)
COVID19susc_COVID19HGI_20200508_1	1661	0.131535612208652	PC12 (4e-02)
COVID19vsev_COVID19HGI_20200626_1	1660	0.164922666714531	PC9 (7e-03)
COVID19vsev_COVID19HGI_20200930_1	1337	0.70921043345358	PC12 (3e-02)
COVID19vsev_COVID19HGI_20210107_1	1321	0.015872160596476	PC12 (9e-03)
COVID19vsev_COVID19HGI_20210107_2	1321	0.041864812474776	PC12 (8e-03)
COVID19vsev_COVID19HGI_20210107_3	1334	0.0235357098530207	PC8 (2e-02)
COVID19vsev_COVID19HGI_20210107_4	1334	0.0911865772310157	PC12 (3e-02)
COVID19vsev_Ellinghaus_32558485_1	1658	0.00122186058200362	PC10 (2e-04)
COVID19vsev_Ellinghaus_32558485_2	1658	0.0163052258541184	PC14 (7e-03)
COX_ARTHROSIS_FinnGen_FinnGenR5_1	1647	0.614972086788721	PC13 (1e-01)
COX_ARTHROSIS_FinnGen_FinnGenR7_1	1655	0.518285776897997	PC14 (7e-02)
CPAP_FinnGen_FinnGenR5_1	1647	0.0129153170835228	PC3 (6e-03)
CPAP_FinnGen_FinnGenR7_1	1655	0.27596956627411	PC1 (7e-03)
CPOX_Tian_28928442_1	1661	0.550041158370621	PC6 (7e-02)
CRCAN_Sakaue_doi1011012020102320213652_1	1560	0.609170085066553	PC12 (2e-02)
CREAP_Sakaue_doi1011012020102320213652_1	1562	0.515665631483098	PC4 (7e-02)
CREAP_SinnottArmstrong_33462484_1	1640	6.16827208154141e-115	PC2 (2e-72)
CREAT_SinnottArmstrong_33462484_1	1640	3.40959456929462e-25	PC8 (6e-19)
CREST_FinnGen_FinnGenR5_1	1647	0.264925325635701	PC5 (4e-02)
CREST_FinnGen_FinnGenR7_1	1655	0.48491983185248	PC12 (8e-02)
CRF_Sakaue_doi1011012020102320213652_1	1560	0.59226752482151	PC11 (7e-02)
CROHN_ARTHR_FinnGen_FinnGenR5_1	1647	0.0550200715817091	PC8 (2e-02)
CROHN_ARTHR_FinnGen_FinnGenR7_1	1655	0.278784250830516	PC11 (2e-02)
CSEC_Sakaue_doi1011012020102320213652_1	1560	0.96363466294394	PC7 (2e-01)
CSI_Tian_28928442_1	1661	0.0490429717049878	PC5 (4e-05)
CSO_Tian_28928442_1	1661	0.410970252529659	PC3 (2e-02)
CSOM_Sakaue_doi1011012020102320213652_1	1560	0.364974951102623	PC2 (2e-01)
CST5_Hoglund_31727947_1	1660	0.335434325800857	PC1 (1e-02)
CSTB_Folkersen_33067605_1	1661	0.27724291787317	PC6 (1e-02)
CSTC_SinnottArmstrong_33462484_1	1640	2.16921420991462e-54	PC8 (4e-30)
CTACK_AholaOlli_27989323_1	1660	0.84955747822224	PC10 (2e-01)
CTACK_Traglia_30134952_2	366	0.886896345679361	PC6 (2e-01)
CTACK_Traglia_30134952_3	369	0.586876714802475	PC12 (9e-02)
CTS_Sakaue_doi1011012020102320213652_1	1560	0.90334977052452	PC11 (1e-01)
CTSD_Folkersen_33067605_1	1661	0.000245000338473421	PC8 (6e-05)
CTSL1_Folkersen_33067605_1	1661	0.00383592636961139	PC4 (4e-03)
CVALD_Sakaue_doi1011012020102320213652_1	1560	0.526281331909218	PC11 (1e-01)
CX3CL1_Folkersen_33067605_1	1661	0.00108231290147385	PC8 (7e-05)
CX3CL1_Hoglund_31727947_1	1660	0.658999624445307	PC5 (1e-01)
CX3CL1_Hoglund_31727947_2	1660	0.897286225316609	PC4 (2e-01)
CX3CL1_Traglia_30134952_2	366	0.146721435407687	PC6 (3e-02)
CX3CL1_Traglia_30134952_3	369	0.5400758087925	PC6 (3e-02)
CXCL5_Enroth_25147954_1	849	0.88585993660653	PC4 (5e-02)
CXCL5_Hoglund_31727947_1	1660	0.56485879735644	PC4 (8e-02)
CXCL5_Hoglund_31727947_2	1660	0.839694930352326	PC2 (8e-02)
CXCL5_Traglia_30134952_2	366	0.626589096189104	PC5 (6e-02)
CXCL5_Traglia_30134952_3	369	0.513873044008857	PC11 (4e-02)
CXCL6_Folkersen_33067605_1	1661	9.38853567829562e-06	PC3 (8e-05)
CXCL6_Hoglund_31727947_1	1660	0.754357894159789	PC3 (1e-01)
CXCL6_Hoglund_31727947_2	1660	0.95158445600641	PC10 (1e-01)
CXCL6_Traglia_30134952_2	366	0.779235637084566	PC11 (9e-02)
CXCL6_Traglia_30134952_3	369	0.725829700255852	PC2 (1e-01)
CYST_Sakaue_doi1011012020102320213652_1	1560	0.995603465907935	PC7 (3e-01)
D3_ACQHAEMOLYTICANAEMIA_FinnGen_FinnGenR5_1	1647	0.907205321184306	PC13 (3e-02)
D3_ACQHAEMOLYTICANAEMIA_FinnGen_FinnGenR7_1	1655	0.92651115132115	PC13 (4e-02)
D3_ACQHAEMOLYTICANAEMIANAS_FinnGen_FinnGenR5_1	1647	0.376306854338829	PC13 (6e-02)
D3_ACQHAEMOLYTICANAEMIANAS_FinnGen_FinnGenR7_1	1655	0.597169009307978	PC4 (1e-01)
D3_ACQPUREREDCLLAPLASIA_FinnGen_FinnGenR7_1	1655	0.205714523521254	PC12 (6e-02)
D3_ACUTEPOSTBLEEDANAEMIA_FinnGen_FinnGenR5_1	1647	0.899961911181785	PC8 (8e-02)
D3_ACUTEPOSTBLEEDANAEMIA_FinnGen_FinnGenR7_1	1655	0.70236093161629	PC8 (9e-02)
D3_AGRANULOCYTOSIS_FinnGen_FinnGenR5_1	1647	0.0552548611224969	PC2 (3e-03)
D3_AGRANULOCYTOSIS_FinnGen_FinnGenR7_1	1655	0.00187741220595034	PC2 (7e-05)
D3_AIHA_OTHER_FinnGen_FinnGenR5_1	1647	0.71184726109659	PC13 (2e-02)
D3_AIHA_OTHER_FinnGen_FinnGenR7_1	1655	0.199180765499398	PC13 (4e-03)
D3_ALLERGPURPURA_FinnGen_FinnGenR5_1	1647	0.00412526492805534	PC14 (2e-04)
D3_ALLERGPURPURA_FinnGen_FinnGenR7_1	1655	0.017370193681387	PC14 (8e-04)
D3_ANAEMIA_B12_DEF_FinnGen_FinnGenR5_1	1647	0.0220940785221501	PC9 (7e-03)
D3_ANAEMIA_B12_DEF_FinnGen_FinnGenR7_1	1655	0.00392007984745128	PC9 (8e-03)
D3_ANAEMIA_FinnGen_FinnGenR5_1	1647	5.17515095365484e-06	PC7 (1e-05)
D3_ANAEMIA_FinnGen_FinnGenR7_1	1655	6.36085108943093e-07	PC7 (5e-07)
D3_ANAEMIA_FOLATEDEF_FinnGen_FinnGenR7_1	1655	0.901844240245877	PC9 (2e-01)
D3_ANAEMIA_IRONDEF_BLOODLOSS_FinnGen_FinnGenR5_1	1647	0.031346228335906	PC7 (3e-03)
D3_ANAEMIA_IRONDEF_BLOODLOSS_FinnGen_FinnGenR7_1	1655	0.00699937055352048	PC7 (7e-03)
D3_ANAEMIA_IRONDEF_FinnGen_FinnGenR5_1	1647	0.00205270246604061	PC7 (1e-05)
D3_ANAEMIA_IRONDEF_FinnGen_FinnGenR7_1	1655	2.01306213945582e-05	PC7 (2e-05)
D3_ANAEMIA_IRONDEF_NAS_FinnGen_FinnGenR5_1	1647	0.0466543145620162	PC7 (1e-03)
D3_ANAEMIA_IRONDEF_NAS_FinnGen_FinnGenR7_1	1655	0.00842984355487564	PC7 (7e-04)
D3_ANAEMIAINCHRONICDISEASE_FinnGen_FinnGenR5_1	1647	0.577848002799446	PC12 (7e-02)
D3_ANAEMIAINCHRONICDISEASE_FinnGen_FinnGenR7_1	1655	0.118273079207762	PC1 (3e-02)
D3_ANAEMIANAS_FinnGen_FinnGenR5_1	1647	1.46530108311989e-09	PC10 (2e-10)
D3_ANAEMIANAS_FinnGen_FinnGenR7_1	1655	2.64943278136604e-14	PC10 (9e-14)
D3_APLASTICANDOTHANAEMIA_FinnGen_FinnGenR5_1	1647	8.45157284593178e-08	PC10 (2e-09)
D3_APLASTICANDOTHANAEMIA_FinnGen_FinnGenR7_1	1655	2.34962179611783e-12	PC10 (4e-12)
D3_BLOOD_FinnGen_FinnGenR5_1	1647	0.00270271291132465	PC7 (2e-02)
D3_BLOOD_FinnGen_FinnGenR7_1	1655	0.000342799474299507	PC10 (2e-03)
D3_BLOODNAS_FinnGen_FinnGenR5_1	1647	0.15270533841304	PC8 (2e-02)
D3_BLOODNAS_FinnGen_FinnGenR7_1	1655	0.103145043543525	PC8 (6e-03)
D3_BLOODOTHER_FinnGen_FinnGenR5_1	1647	0.241418330402112	PC6 (5e-02)
D3_BLOODOTHER_FinnGen_FinnGenR7_1	1655	0.0189307176811146	PC8 (1e-02)
D3_COAGDEF_FinnGen_FinnGenR5_1	1647	0.425618005526325	PC11 (2e-02)
D3_COAGDEF_FinnGen_FinnGenR7_1	1655	0.192041659523966	PC2 (2e-02)
D3_COAGDEF_PURPUR_HAEMORRHAGIC_FinnGen_FinnGenR5_1	1647	0.00638175233563163	PC13 (2e-03)
D3_COAGDEF_PURPUR_HAEMORRHAGIC_FinnGen_FinnGenR7_1	1655	0.0116518966409375	PC13 (8e-04)
D3_COAGDEFNAS_FinnGen_FinnGenR5_1	1647	0.0792282502270675	PC13 (6e-03)
D3_COAGDEFNAS_FinnGen_FinnGenR7_1	1655	0.813940364635643	PC4 (1e-01)
D3_COAGOTHER_FinnGen_FinnGenR5_1	1647	0.0401524478078323	PC13 (2e-03)
D3_COAGOTHER_FinnGen_FinnGenR7_1	1655	0.422886533200756	PC13 (4e-02)
D3_COMBIMMUDEF_FinnGen_FinnGenR5_1	1647	0.0962339379797336	PC13 (3e-03)
D3_COMBIMMUDEF_FinnGen_FinnGenR7_1	1655	0.402066295565273	PC6 (1e-01)
D3_COMPLEMENTDEF_FinnGen_FinnGenR7_1	1655	0.665636587331633	PC2 (9e-02)
D3_CVID_FinnGen_FinnGenR5_1	1647	0.259566710667952	PC11 (5e-02)
D3_CVID_FinnGen_FinnGenR7_1	1655	0.300197096113491	PC11 (2e-02)
D3_DEF_IGG_FinnGen_FinnGenR5_1	1647	0.100790856938634	PC12 (6e-03)
D3_DEF_IGG_FinnGen_FinnGenR7_1	1655	0.218822681784372	PC12 (8e-03)
D3_DEF_IIGA_FinnGen_FinnGenR7_1	1655	0.759919856069815	PC12 (1e-01)
D3_EOSINOPHILIA_FinnGen_FinnGenR5_1	1647	0.0832924125876364	PC5 (3e-03)
D3_EOSINOPHILIA_FinnGen_FinnGenR7_1	1655	0.0322121356296356	PC5 (3e-03)
D3_FAMIERYTHROCYTOCIS_FinnGen_FinnGenR7_1	1655	0.620029036387172	PC10 (8e-02)
D3_HAEMOLYTICANAEMIA_FinnGen_FinnGenR5_1	1647	0.952367851180717	PC13 (6e-02)
D3_HAEMOLYTICANAEMIA_FinnGen_FinnGenR7_1	1655	0.735709080736727	PC13 (3e-02)
D3_HAEMORRHAGCIRGUANTICO_FinnGen_FinnGenR5_1	1647	0.0733436181601717	PC1 (3e-03)
D3_HAEMORRHAGCIRGUANTICO_FinnGen_FinnGenR7_1	1655	0.419118988544311	PC9 (2e-02)
D3_HAEMORRHAGICNAS_FinnGen_FinnGenR5_1	1647	0.254080846937111	PC5 (2e-02)
D3_HAEMORRHAGICNAS_FinnGen_FinnGenR7_1	1655	0.348727892457168	PC7 (2e-02)
D3_HEREDHAEMOLYTICANAEMIAOTHER_FinnGen_FinnGenR7_1	1655	0.846360841528127	PC4 (9e-02)
D3_HEREDOTHCLOFACTORS_FinnGen_FinnGenR5_1	1647	0.553956296182668	PC3 (5e-02)
D3_HEREDOTHCLOFACTORS_FinnGen_FinnGenR7_1	1655	0.927753477836569	PC14 (2e-01)
D3_HYPERSPLENISM_FinnGen_FinnGenR7_1	1655	0.200638473124762	PC6 (3e-02)
D3_IMMUDEF_FinnGen_FinnGenR5_1	1647	0.370628708379063	PC2 (8e-02)
D3_IMMUDEF_FinnGen_FinnGenR7_1	1655	0.51105163929378	PC11 (3e-02)
D3_IMMUDEFANTIBODY_FinnGen_FinnGenR5_1	1647	0.642396076130495	PC11 (8e-02)
D3_IMMUDEFANTIBODY_FinnGen_FinnGenR7_1	1655	0.710407934874178	PC11 (4e-02)
D3_IMMUDEFANTIBODYNAS_FinnGen_FinnGenR5_1	1647	0.205958105954126	PC3 (5e-02)
D3_IMMUDEFANTIBODYNAS_FinnGen_FinnGenR7_1	1655	0.828704067633926	PC11 (8e-02)
D3_IMMUDEFOTHER_FinnGen_FinnGenR5_1	1647	0.872792992807722	PC10 (6e-02)
D3_IMMUDEFOTHER_FinnGen_FinnGenR7_1	1655	0.9530055755739	PC3 (1e-01)
D3_IMMUNEMECHANISM_FinnGen_FinnGenR5_1	1647	3.04995558265613e-05	PC2 (2e-04)
D3_IMMUNEMECHANISM_FinnGen_FinnGenR7_1	1655	6.03073394869295e-05	PC2 (1e-03)
D3_IMMUNEMECHANISMNAS_FinnGen_FinnGenR5_1	1647	0.0667504724290198	PC7 (2e-02)
D3_IMMUNEMECHANISMNAS_FinnGen_FinnGenR7_1	1655	0.10843772704428	PC9 (2e-02)
D3_IMMUNEMECHANISMOTHER_FinnGen_FinnGenR5_1	1647	0.0406436132830909	PC10 (1e-02)
D3_IMMUNEMECHANISMOTHER_FinnGen_FinnGenR7_1	1655	0.0705755988137891	PC9 (2e-02)
D3_ITP_FinnGen_FinnGenR5_1	1647	0.523628334465121	PC14 (3e-02)
D3_ITP_FinnGen_FinnGenR7_1	1655	0.248614924640802	PC2 (4e-02)
D3_KELA_IMMUDEF_FinnGen_FinnGenR5_1	1647	0.308771693968305	PC11 (1e-02)
D3_KELA_IMMUDEF_FinnGen_FinnGenR7_1	1655	0.318946714882807	PC11 (3e-02)
D3_NEFELOF_FinnGen_FinnGenR7_1	1655	0.570540847427173	PC13 (7e-02)
D3_NONHEREDHYPOGAMMA_FinnGen_FinnGenR5_1	1647	0.281460585879478	PC11 (3e-02)
D3_NONHEREDHYPOGAMMA_FinnGen_FinnGenR7_1	1655	0.349729527297773	PC11 (1e-02)
